img, part, ecd.nm, contrast, circ, a.r, round, solidity
18, 41, 85.21, 0.5982, 0.8927, 1.0174, 0.9829, 0.9726
18, 42, 80.90, 0.5512, 0.8954, 1.0145, 0.9857, 0.9739
18, 43, 73.69, 0.5224, 0.8886, 1.0267, 0.9740, 0.9718
18, 44, 61.68, 0.4773, 0.9036, 1.0160, 0.9843, 0.9715
18, 45, 84.90, 0.6011, 0.8513, 1.2364, 0.8088, 0.9797
18, 46, 57.92, 0.6160, 0.6261, 2.1941, 0.4558, 0.9702
18, 47, 86.51, 0.4757, 0.8626, 1.0420, 0.9597, 0.9693
18, 48, 79.46, 0.5518, 0.8863, 1.0284, 0.9724, 0.9736
18, 49, 69.05, 0.5366, 0.9048, 1.0151, 0.9851, 0.9675
18, 50, 80.66, 0.5940, 0.8995, 1.0348, 0.9663, 0.9754
18, 51, 82.53, 0.5593, 0.8848, 1.0419, 0.9598, 0.9744
18, 52, 72.52, 0.6617, 0.9055, 1.0511, 0.9514, 0.9743
18, 53, 91.20, 0.5800, 0.8651, 1.0197, 0.9807, 0.9721
18, 54, 99.08, 0.7375, 0.9052, 1.0212, 0.9793, 0.9799
18, 55, 75.22, 0.5499, 0.8952, 1.0216, 0.9789, 0.9711
18, 56, 68.42, 0.4981, 0.8964, 1.0070, 0.9930, 0.9667
18, 57, 89.91, 0.5703, 0.9052, 1.0141, 0.9861, 0.9768
18, 58, 59.00, 0.4631, 0.6999, 1.0259, 0.9747, 0.9398
18, 59, 79.27, 0.5120, 0.8877, 1.0324, 0.9686, 0.9722
18, 60, 93.37, 0.6160, 0.8613, 1.0347, 0.9664, 0.9735
18, 61, 57.04, 0.4579, 0.7626, 1.0185, 0.9818, 0.9473
18, 62, 61.86, 0.5518, 0.8898, 1.0360, 0.9652, 0.9673
18, 63, 87.54, 0.6928, 0.8923, 1.0227, 0.9778, 0.9751
18, 64, 88.76, 0.8389, 0.9039, 1.0283, 0.9725, 0.9782
18, 65, 78.86, 0.5907, 0.8523, 1.0153, 0.9850, 0.9665
18, 66, 66.34, 0.5193, 0.8464, 1.3028, 0.7676, 0.9785
18, 67, 67.61, 0.5794, 0.9050, 1.0217, 0.9787, 0.9738
18, 68, 95.97, 0.5719, 0.8743, 1.0226, 0.9779, 0.9739
18, 69, 66.07, 0.5292, 0.8876, 1.0312, 0.9698, 0.9660
18, 70, 71.65, 0.6393, 0.8891, 1.0349, 0.9663, 0.9704
18, 71, 39.06, 0.4747, 0.4871, 3.1956, 0.3129, 0.9582
18, 72, 91.44, 0.7771, 0.9046, 1.0287, 0.9721, 0.9773
18, 73, 68.82, 0.6426, 0.9048, 1.0103, 0.9899, 0.9734
18, 74, 83.30, 0.8020, 0.9014, 1.0229, 0.9776, 0.9747
18, 75, 91.66, 0.9504, 0.8338, 1.3388, 0.7470, 0.9834
18, 76, 78.98, 0.5224, 0.9044, 1.0400, 0.9615, 0.9747
18, 77, 81.45, 0.6769, 0.9060, 1.0261, 0.9746, 0.9764
18, 78, 72.92, 0.6024, 0.9101, 1.0352, 0.9660, 0.9751
18, 79, 88.03, 0.6128, 0.8829, 1.0063, 0.9937, 0.9729
18, 80, 71.41, 0.4132, 0.6631, 1.0260, 0.9746, 0.9512
18, 81, 77.31, 0.5729, 0.8833, 1.0257, 0.9749, 0.9749
18, 82, 46.12, 0.4329, 0.8286, 1.0153, 0.9850, 0.9431
18, 83, 71.33, 0.4708, 0.9059, 1.0327, 0.9683, 0.9712
18, 84, 96.01, 0.7265, 0.8963, 1.0321, 0.9689, 0.9787
18, 85, 80.48, 0.5168, 0.8945, 1.0089, 0.9912, 0.9697
18, 86, 71.07, 0.8428, 0.9028, 1.0154, 0.9848, 0.9750
18, 87, 101.53, 0.8953, 0.8905, 1.0373, 0.9640, 0.9769
18, 88, 78.10, 0.5745, 0.8891, 1.0524, 0.9502, 0.9718
18, 89, 79.11, 0.5269, 0.8020, 1.0184, 0.9820, 0.9643
18, 90, 89.40, 0.6753, 0.9072, 1.0136, 0.9866, 0.9785
18, 91, 57.71, 0.5917, 0.8899, 1.0759, 0.9295, 0.9645
18, 92, 64.30, 0.9148, 0.8972, 1.0357, 0.9655, 0.9695
18, 93, 82.63, 0.5386, 0.8787, 1.0227, 0.9778, 0.9715
18, 94, 85.49, 0.6086, 0.9098, 1.0108, 0.9893, 0.9785
18, 95, 50.64, 0.7874, 0.7088, 1.8681, 0.5353, 0.9719
18, 96, 63.41, 0.6377, 0.8110, 1.0146, 0.9856, 0.9587
18, 97, 94.62, 0.5651, 0.8800, 1.0294, 0.9714, 0.9762
18, 98, 80.28, 0.5716, 0.8534, 1.0349, 0.9662, 0.9696
18, 99, 95.21, 0.5830, 0.9001, 1.0271, 0.9736, 0.9792
18, 100, 83.21, 0.7314, 0.8951, 1.0493, 0.9530, 0.9745
18, 101, 62.63, 0.6008, 0.8579, 1.0350, 0.9662, 0.9652
18, 102, 76.67, 0.5321, 0.8178, 1.0425, 0.9592, 0.9682
18, 103, 97.04, 0.6756, 0.8971, 1.0127, 0.9875, 0.9790
18, 104, 72.35, 0.7576, 0.8747, 1.0289, 0.9719, 0.9691
18, 105, 95.66, 0.8231, 0.8857, 1.0245, 0.9761, 0.9769
18, 106, 87.12, 0.6948, 0.8995, 1.0056, 0.9944, 0.9748
18, 107, 80.11, 0.5810, 0.8768, 1.0349, 0.9663, 0.9729
18, 108, 62.00, 0.5693, 0.7574, 1.6089, 0.6216, 0.9771
18, 109, 88.25, 0.5227, 0.8900, 1.0229, 0.9776, 0.9766
18, 110, 74.89, 0.6423, 0.8821, 1.0413, 0.9603, 0.9711
18, 111, 75.85, 0.4877, 0.8841, 1.0250, 0.9756, 0.9703
18, 112, 22.20, 0.6095, 0.3540, 4.8848, 0.2047, 0.9427
18, 113, 94.98, 0.9345, 0.9028, 1.0245, 0.9761, 0.9773
18, 114, 89.51, 0.6345, 0.8817, 1.0107, 0.9894, 0.9749
18, 115, 55.12, 0.7388, 0.7269, 1.7350, 0.5764, 0.9715
18, 116, 82.86, 0.5457, 0.8693, 1.0375, 0.9638, 0.9699
18, 117, 60.66, 0.5023, 0.7853, 1.0234, 0.9771, 0.9518
18, 118, 75.63, 0.4958, 0.8826, 1.0233, 0.9773, 0.9667
18, 119, 57.40, 0.5774, 0.8913, 1.0380, 0.9634, 0.9633
18, 120, 87.94, 0.9170, 0.8379, 1.3480, 0.7418, 0.9788
18, 121, 72.70, 0.6387, 0.7937, 1.4869, 0.6725, 0.9771
18, 122, 68.40, 0.5661, 0.7778, 1.6489, 0.6065, 0.9821
18, 123, 60.02, 0.6332, 0.6332, 2.3263, 0.4299, 0.9769
19, 1, 65.13, 0.5586, 0.8295, 1.3121, 0.7621, 0.9769
19, 2, 36.84, 0.9172, 0.6949, 2.0210, 0.4948, 0.9640
19, 3, 70.00, 0.5451, 0.8717, 1.1404, 0.8769, 0.9763
19, 4, 42.40, 0.4765, 0.7047, 1.9418, 0.5150, 0.9746
19, 5, 84.52, 0.4501, 0.8882, 1.0153, 0.9849, 0.9734
19, 6, 86.56, 0.5902, 0.8843, 1.0332, 0.9679, 0.9725
19, 7, 50.36, 0.7281, 0.6833, 1.9554, 0.5114, 0.9716
19, 8, 86.17, 0.7142, 0.8994, 1.0389, 0.9625, 0.9757
19, 9, 89.99, 0.7394, 0.9026, 1.0285, 0.9723, 0.9770
19, 10, 72.05, 0.5509, 0.8705, 1.0451, 0.9569, 0.9638
19, 11, 90.48, 0.5954, 0.9080, 1.0102, 0.9899, 0.9773
19, 12, 86.83, 0.5493, 0.8866, 1.0294, 0.9715, 0.9753
19, 13, 70.56, 0.5764, 0.8853, 1.0177, 0.9826, 0.9709
19, 14, 79.93, 0.9607, 0.9127, 1.0389, 0.9626, 0.9779
19, 15, 97.53, 0.7262, 0.8950, 1.0219, 0.9786, 0.9773
19, 16, 65.94, 0.4936, 0.8832, 1.0201, 0.9803, 0.9685
19, 17, 79.87, 0.7345, 0.8852, 1.1389, 0.8781, 0.9775
19, 18, 62.86, 0.5639, 0.8747, 1.0386, 0.9629, 0.9681
19, 19, 91.67, 0.5474, 0.8948, 1.0434, 0.9584, 0.9752
19, 20, 90.87, 0.7445, 0.9030, 1.0285, 0.9723, 0.9765
19, 21, 91.58, 0.7938, 0.9042, 1.0255, 0.9751, 0.9797
19, 22, 34.36, 0.4678, 0.4458, 3.7294, 0.2681, 0.9417
19, 23, 65.18, 0.4291, 0.8530, 1.0237, 0.9768, 0.9635
19, 24, 74.52, 0.6186, 0.8819, 1.0314, 0.9696, 0.9702
19, 25, 66.58, 0.6807, 0.9048, 1.0413, 0.9603, 0.9729
19, 26, 78.98, 0.6862, 0.8736, 1.0393, 0.9622, 0.9718
19, 27, 60.36, 0.5493, 0.9011, 1.0342, 0.9670, 0.9660
19, 28, 74.42, 0.6163, 0.8977, 1.0131, 0.9871, 0.9714
19, 29, 66.34, 0.5480, 0.8901, 1.0460, 0.9560, 0.9676
19, 30, 72.62, 0.5915, 0.9001, 1.0300, 0.9708, 0.9693
19, 31, 89.75, 0.5918, 0.8917, 1.0133, 0.9869, 0.9738
19, 32, 72.89, 0.5635, 0.8621, 1.0170, 0.9833, 0.9674
19, 33, 102.80, 0.6269, 0.8915, 1.0276, 0.9731, 0.9778
19, 34, 82.51, 0.5100, 0.8602, 1.0410, 0.9606, 0.9706
19, 35, 78.21, 0.4977, 0.8882, 1.0236, 0.9769, 0.9755
19, 36, 83.40, 0.5528, 0.7200, 1.0532, 0.9495, 0.9349
19, 37, 91.09, 0.6102, 0.8970, 1.0283, 0.9725, 0.9763
19, 38, 74.09, 0.6221, 0.8847, 1.0394, 0.9621, 0.9678
19, 39, 90.72, 0.5374, 0.8914, 1.0121, 0.9880, 0.9782
19, 40, 72.79, 0.6707, 0.9033, 1.0216, 0.9789, 0.9716
19, 41, 80.04, 0.7386, 0.9139, 1.0104, 0.9897, 0.9760
19, 42, 86.63, 0.5773, 0.8806, 1.0300, 0.9709, 0.9743
19, 43, 78.54, 0.4932, 0.8967, 1.0243, 0.9763, 0.9763
19, 44, 84.65, 0.6769, 0.8917, 1.0252, 0.9754, 0.9759
19, 45, 73.94, 0.5245, 0.8969, 1.0237, 0.9769, 0.9723
19, 46, 60.67, 0.4890, 0.8455, 1.0138, 0.9864, 0.9665
19, 47, 81.49, 0.6018, 0.8720, 1.0304, 0.9705, 0.9744
19, 48, 79.63, 0.6624, 0.8889, 1.0103, 0.9898, 0.9706
19, 49, 66.82, 0.7903, 0.9113, 1.0486, 0.9537, 0.9718
19, 50, 65.61, 0.4385, 0.8552, 1.0174, 0.9829, 0.9601
19, 51, 72.93, 0.8773, 0.9050, 1.0511, 0.9514, 0.9739
19, 52, 81.05, 0.5428, 0.8976, 1.0254, 0.9752, 0.9724
19, 53, 82.95, 0.5081, 0.9015, 1.0515, 0.9510, 0.9756
19, 54, 85.57, 0.8235, 0.8833, 1.0379, 0.9635, 0.9744
19, 55, 78.12, 0.6076, 0.8929, 1.0287, 0.9721, 0.9731
19, 56, 75.67, 0.5164, 0.8580, 1.0253, 0.9753, 0.9689
19, 57, 65.34, 0.5451, 0.9018, 1.0292, 0.9716, 0.9716
19, 58, 80.39, 0.7291, 0.8947, 1.0384, 0.9630, 0.9766
19, 59, 83.99, 0.8789, 0.9074, 1.0095, 0.9906, 0.9756
19, 60, 84.27, 0.5364, 0.8838, 1.0532, 0.9495, 0.9710
19, 61, 70.46, 0.5532, 0.9001, 1.0230, 0.9775, 0.9680
19, 62, 81.79, 0.5847, 0.8980, 1.0161, 0.9842, 0.9761
19, 63, 101.52, 0.7168, 0.8932, 1.0285, 0.9723, 0.9794
19, 64, 77.19, 0.5084, 0.8530, 1.2253, 0.8161, 0.9768
19, 65, 97.65, 0.6005, 0.8980, 1.0235, 0.9771, 0.9764
19, 66, 102.52, 0.5648, 0.8920, 1.0139, 0.9863, 0.9739
19, 67, 76.45, 0.4903, 0.8749, 1.0389, 0.9625, 0.9715
19, 68, 91.73, 0.7136, 0.8848, 1.0196, 0.9808, 0.9747
19, 69, 89.40, 0.7603, 0.9141, 1.0353, 0.9659, 0.9796
19, 70, 82.63, 0.8173, 0.8954, 1.0121, 0.9881, 0.9734
19, 71, 79.91, 0.4861, 0.8837, 1.0061, 0.9939, 0.9698
19, 72, 74.47, 0.5989, 0.8707, 1.0300, 0.9709, 0.9714
19, 73, 83.54, 0.5995, 0.8849, 1.0366, 0.9647, 0.9738
19, 74, 75.25, 0.6234, 0.7370, 1.7535, 0.5703, 0.9781
19, 75, 89.71, 0.7938, 0.8814, 1.0280, 0.9727, 0.9731
19, 76, 93.02, 0.6643, 0.9010, 1.0287, 0.9721, 0.9768
19, 77, 80.80, 0.9204, 0.8895, 1.0224, 0.9781, 0.9725
19, 78, 84.71, 0.5625, 0.8816, 1.0235, 0.9771, 0.9712
19, 79, 59.80, 0.5921, 0.7201, 1.8188, 0.5498, 0.9772
19, 80, 76.86, 0.5954, 0.8943, 1.0507, 0.9517, 0.9745
19, 81, 82.28, 0.5499, 0.8616, 1.0181, 0.9822, 0.9714
19, 82, 91.69, 0.5654, 0.8845, 1.0064, 0.9936, 0.9784
19, 83, 84.10, 0.7581, 0.7910, 1.5049, 0.6645, 0.9836
19, 84, 74.43, 0.5255, 0.8674, 1.0240, 0.9766, 0.9679
19, 85, 67.67, 0.4620, 0.8272, 1.0101, 0.9900, 0.9620
19, 86, 87.85, 0.5786, 0.8786, 1.0241, 0.9765, 0.9757
19, 87, 81.60, 0.6047, 0.8948, 1.0233, 0.9772, 0.9729
19, 88, 74.03, 0.9449, 0.8978, 1.0104, 0.9897, 0.9721
19, 89, 93.29, 0.9159, 0.8960, 1.0183, 0.9820, 0.9763
19, 90, 89.58, 0.5638, 0.8574, 1.0255, 0.9751, 0.9715
19, 91, 85.69, 0.5796, 0.8691, 1.0209, 0.9795, 0.9716
19, 92, 79.38, 0.8637, 0.9050, 1.0210, 0.9794, 0.9744
19, 93, 85.91, 0.5332, 0.8910, 1.0147, 0.9855, 0.9728
19, 94, 74.29, 0.6505, 0.8905, 1.0360, 0.9652, 0.9700
19, 95, 65.94, 0.4942, 0.8923, 1.0409, 0.9607, 0.9701
19, 96, 78.98, 0.6443, 0.9106, 1.0501, 0.9523, 0.9771
19, 97, 74.71, 0.8421, 0.8918, 1.0244, 0.9762, 0.9688
19, 98, 73.88, 0.6704, 0.8950, 1.0480, 0.9542, 0.9720
19, 99, 66.23, 0.4407, 0.8689, 1.0319, 0.9690, 0.9644
19, 100, 98.70, 0.6521, 0.9015, 1.0250, 0.9756, 0.9760
19, 101, 77.55, 0.5464, 0.8236, 1.0387, 0.9628, 0.9666
19, 102, 88.59, 0.5525, 0.8979, 1.0627, 0.9410, 0.9792
19, 103, 88.50, 0.9623, 0.8700, 1.1603, 0.8618, 0.9789
19, 104, 84.64, 0.5818, 0.8467, 1.2367, 0.8086, 0.9789
19, 105, 78.32, 0.6968, 0.8614, 1.2612, 0.7929, 0.9808
19, 106, 74.27, 0.6340, 0.8181, 1.3402, 0.7462, 0.9756
19, 107, 67.28, 0.4398, 0.8616, 1.1511, 0.8687, 0.9724
19, 108, 38.82, 0.6646, 0.7133, 1.9396, 0.5156, 0.9693
19, 109, 42.00, 0.4736, 0.5357, 2.9209, 0.3424, 0.9592
19, 110, 23.63, 0.4427, 0.4019, 4.3388, 0.2305, 0.9183
20, 1, 97.31, 0.8067, 0.8771, 1.0394, 0.9621, 0.9783
20, 2, 10.95, 0.7669, 0.4712, 3.8761, 0.2580, 0.9078
20, 3, 23.87, 0.5829, 0.4002, 4.0906, 0.2445, 0.9297
20, 4, 59.36, 0.9127, 0.9181, 1.0556, 0.9473, 0.9701
20, 5, 66.56, 0.6094, 0.7497, 1.7410, 0.5744, 0.9791
20, 6, 111.83, 0.8878, 0.7180, 1.7212, 0.5810, 0.9808
20, 7, 98.77, 0.7617, 0.9018, 1.0262, 0.9745, 0.9798
20, 8, 67.54, 0.6094, 0.8747, 1.0709, 0.9338, 0.9619
20, 9, 93.40, 0.6182, 0.8833, 1.0057, 0.9943, 0.9738
20, 10, 90.96, 0.6673, 0.8916, 1.0137, 0.9865, 0.9753
20, 11, 78.76, 0.5173, 0.8886, 1.0208, 0.9796, 0.9721
20, 12, 76.64, 0.4843, 0.8572, 1.0104, 0.9897, 0.9691
20, 13, 77.24, 0.5315, 0.8238, 1.0209, 0.9796, 0.9626
20, 14, 92.99, 0.6418, 0.9070, 1.0217, 0.9788, 0.9772
20, 15, 86.47, 0.6958, 0.8992, 1.0442, 0.9577, 0.9757
20, 16, 80.72, 0.7090, 0.8932, 1.0179, 0.9824, 0.9726
20, 17, 78.94, 0.6340, 0.8701, 1.0322, 0.9688, 0.9735
20, 18, 79.52, 0.6246, 0.9013, 1.0216, 0.9789, 0.9749
20, 19, 84.45, 0.5231, 0.8284, 1.0257, 0.9750, 0.9668
20, 20, 78.19, 0.6466, 0.8041, 1.4907, 0.6708, 0.9831
20, 21, 84.97, 0.6705, 0.9076, 1.0107, 0.9894, 0.9752
20, 22, 80.03, 0.8755, 0.9058, 1.0430, 0.9588, 0.9749
20, 23, 94.25, 0.5535, 0.8907, 1.0365, 0.9648, 0.9761
20, 24, 36.50, 0.5441, 0.5642, 2.7687, 0.3612, 0.9634
20, 25, 82.22, 0.8128, 0.8874, 1.0168, 0.9835, 0.9733
20, 26, 78.33, 0.9421, 0.8223, 1.4069, 0.7108, 0.9802
20, 27, 78.50, 0.6586, 0.8822, 1.0216, 0.9789, 0.9739
20, 28, 93.44, 0.8089, 0.9114, 1.0069, 0.9931, 0.9788
20, 29, 71.75, 0.4733, 0.8948, 1.0197, 0.9807, 0.9690
20, 30, 85.52, 0.5868, 0.8869, 1.0173, 0.9829, 0.9768
20, 31, 85.99, 0.5412, 0.8726, 1.0296, 0.9713, 0.9728
20, 32, 94.72, 0.8078, 0.9044, 1.0263, 0.9743, 0.9761
20, 33, 85.72, 0.5609, 0.8829, 1.0247, 0.9759, 0.9748
20, 34, 76.64, 0.8658, 0.9016, 1.0522, 0.9504, 0.9763
20, 35, 87.00, 0.5380, 0.8979, 1.0222, 0.9783, 0.9769
20, 36, 81.58, 0.5991, 0.9001, 1.0572, 0.9459, 0.9769
20, 37, 83.97, 0.6696, 0.9039, 1.0018, 0.9982, 0.9765
20, 38, 96.04, 0.5221, 0.8912, 1.0236, 0.9769, 0.9765
20, 39, 97.24, 0.6515, 0.8976, 1.0263, 0.9744, 0.9784
20, 40, 79.18, 0.5852, 0.8924, 1.0166, 0.9837, 0.9721
20, 41, 78.49, 0.7604, 0.8797, 1.0394, 0.9621, 0.9700
20, 42, 96.94, 0.5600, 0.8633, 1.0250, 0.9756, 0.9748
20, 43, 51.44, 0.7582, 0.9081, 1.0154, 0.9848, 0.9658
20, 44, 73.42, 0.6007, 0.8946, 1.0191, 0.9813, 0.9700
20, 45, 94.55, 0.7847, 0.9087, 1.0067, 0.9933, 0.9779
20, 46, 57.34, 0.4992, 0.8904, 1.0468, 0.9553, 0.9619
20, 47, 57.21, 0.5829, 0.7927, 1.2918, 0.7741, 0.9670
20, 48, 90.00, 0.9053, 0.9107, 1.0247, 0.9759, 0.9795
20, 49, 70.41, 0.7895, 0.8978, 1.0248, 0.9758, 0.9717
20, 50, 77.59, 0.5435, 0.8729, 1.0072, 0.9929, 0.9733
20, 51, 89.89, 0.9499, 0.9005, 1.0275, 0.9732, 0.9784
20, 52, 57.30, 0.6680, 0.8816, 1.0364, 0.9648, 0.9600
20, 53, 47.39, 0.5005, 0.6568, 2.0489, 0.4881, 0.9661
20, 54, 90.14, 0.5380, 0.9022, 1.0213, 0.9791, 0.9788
20, 55, 57.35, 0.9421, 0.8816, 1.0037, 0.9963, 0.9640
20, 56, 95.60, 0.6027, 0.8870, 1.0153, 0.9850, 0.9762
20, 57, 89.06, 0.6414, 0.9073, 1.0299, 0.9710, 0.9771
20, 58, 78.51, 0.6990, 0.9098, 1.0086, 0.9915, 0.9760
20, 59, 48.48, 0.5299, 0.7982, 1.0715, 0.9333, 0.9407
20, 60, 71.37, 0.5066, 0.8422, 1.0597, 0.9437, 0.9628
20, 61, 62.23, 0.4859, 0.8808, 1.0333, 0.9678, 0.9641
20, 62, 82.55, 0.5677, 0.8549, 1.0443, 0.9576, 0.9679
20, 63, 66.24, 0.7873, 0.9087, 1.0579, 0.9452, 0.9722
20, 64, 71.83, 0.6605, 0.7487, 1.7027, 0.5873, 0.9799
20, 65, 65.49, 0.6353, 0.6790, 1.9835, 0.5041, 0.9757
20, 66, 85.78, 0.6120, 0.8868, 1.0210, 0.9794, 0.9740
20, 67, 79.53, 0.6838, 0.9015, 1.0227, 0.9778, 0.9754
20, 68, 65.26, 0.4235, 0.8396, 1.0295, 0.9714, 0.9639
20, 69, 56.73, 0.3935, 0.5897, 1.0074, 0.9926, 0.9150
20, 70, 85.16, 0.7724, 0.9074, 1.0172, 0.9831, 0.9783
20, 71, 75.56, 0.5299, 0.8711, 1.0461, 0.9559, 0.9644
20, 72, 81.34, 0.6136, 0.8992, 1.0161, 0.9842, 0.9759
20, 73, 62.32, 0.5176, 0.8981, 1.0631, 0.9406, 0.9698
20, 74, 75.72, 0.5554, 0.8951, 1.0343, 0.9668, 0.9716
20, 75, 69.66, 0.6463, 0.8951, 1.0212, 0.9792, 0.9717
20, 76, 92.66, 0.8849, 0.8922, 1.0131, 0.9871, 0.9760
20, 77, 88.41, 0.7055, 0.8915, 1.0414, 0.9602, 0.9738
20, 78, 81.55, 0.6381, 0.9058, 1.0203, 0.9801, 0.9727
20, 79, 91.05, 0.6356, 0.8944, 1.0465, 0.9556, 0.9774
20, 80, 74.43, 0.4526, 0.8182, 1.0228, 0.9777, 0.9596
20, 81, 51.99, 0.4591, 0.8694, 1.0155, 0.9847, 0.9566
20, 82, 71.32, 0.5580, 0.9166, 1.0475, 0.9546, 0.9733
20, 83, 45.88, 0.5141, 0.6364, 2.3870, 0.4189, 0.9656
20, 84, 87.53, 0.7177, 0.9053, 1.0217, 0.9788, 0.9776
20, 85, 78.55, 0.5115, 0.8650, 1.0306, 0.9703, 0.9680
20, 86, 81.16, 0.5907, 0.8904, 1.0411, 0.9606, 0.9717
20, 87, 81.24, 0.7236, 0.9020, 1.0336, 0.9675, 0.9748
20, 88, 72.03, 0.5451, 0.8814, 1.0248, 0.9758, 0.9692
20, 89, 71.64, 0.5545, 0.8770, 1.0136, 0.9866, 0.9702
20, 90, 80.68, 0.6563, 0.8984, 1.0140, 0.9862, 0.9752
20, 91, 72.92, 0.7048, 0.7156, 1.8210, 0.5491, 0.9796
20, 92, 67.83, 0.5697, 0.8981, 1.0288, 0.9720, 0.9696
20, 93, 59.20, 0.7947, 0.8887, 1.0614, 0.9422, 0.9687
20, 94, 73.60, 0.6366, 0.8925, 1.0180, 0.9823, 0.9691
20, 95, 85.45, 0.6825, 0.9088, 1.0429, 0.9589, 0.9779
20, 96, 70.63, 0.4892, 0.8776, 1.0211, 0.9793, 0.9676
20, 97, 75.58, 0.5564, 0.8987, 1.0250, 0.9756, 0.9732
20, 98, 77.09, 0.9027, 0.8989, 1.0259, 0.9747, 0.9720
20, 99, 75.61, 0.4513, 0.8963, 1.0080, 0.9920, 0.9701
20, 100, 87.15, 0.5897, 0.8911, 1.0213, 0.9792, 0.9759
20, 101, 77.73, 0.6043, 0.8968, 1.0310, 0.9700, 0.9756
20, 102, 80.44, 0.8474, 0.8774, 1.0150, 0.9852, 0.9720
20, 103, 99.34, 0.7401, 0.9098, 1.0393, 0.9622, 0.9794
20, 104, 49.13, 0.9360, 0.6124, 2.4832, 0.4027, 0.9695
20, 105, 57.34, 0.8917, 0.9038, 1.0196, 0.9808, 0.9656
20, 106, 61.39, 0.5451, 0.6586, 2.0945, 0.4774, 0.9724
20, 107, 80.00, 0.6557, 0.8925, 1.0391, 0.9623, 0.9736
20, 108, 77.47, 0.4594, 0.9118, 1.0261, 0.9746, 0.9749
20, 109, 89.51, 0.5574, 0.8877, 1.0130, 0.9872, 0.9745
20, 110, 82.93, 0.5157, 0.8752, 1.0060, 0.9940, 0.9736
20, 111, 86.92, 0.4921, 0.9053, 1.0282, 0.9725, 0.9780
20, 112, 94.81, 0.5758, 0.8948, 1.0143, 0.9859, 0.9771
20, 113, 89.38, 0.5845, 0.8790, 1.0268, 0.9739, 0.9738
20, 114, 70.52, 0.5968, 0.9129, 1.0329, 0.9681, 0.9739
20, 115, 88.09, 0.9302, 0.9042, 1.0594, 0.9439, 0.9781
20, 116, 64.13, 0.5952, 0.8232, 1.2249, 0.8164, 0.9843
20, 117, 69.23, 0.9686, 0.6970, 2.0078, 0.4981, 0.9778
20, 118, 33.56, 0.7902, 0.6991, 1.5930, 0.6277, 0.9701
20, 119, 56.50, 0.5845, 0.6937, 1.9802, 0.5050, 0.9743
20, 120, 49.80, 0.5273, 0.5777, 2.5070, 0.3989, 0.9629
20, 121, 39.11, 0.8876, 0.6686, 2.0828, 0.4801, 0.9651
20, 122, 34.69, 0.6573, 0.4607, 3.0608, 0.3267, 0.9455
20, 123, 25.87, 0.5086, 0.3672, 4.4926, 0.2226, 0.9237
21, 1, 62.51, 0.7090, 0.7285, 1.8011, 0.5552, 0.9750
21, 2, 90.29, 0.6587, 0.8508, 1.2204, 0.8194, 0.9814
21, 3, 77.24, 0.5265, 0.8247, 1.4127, 0.7079, 0.9838
21, 4, 84.74, 0.9158, 0.8805, 1.1281, 0.8864, 0.9773
21, 5, 83.74, 0.6084, 0.9054, 1.0100, 0.9901, 0.9770
21, 6, 67.90, 0.7658, 0.8315, 1.3443, 0.7439, 0.9793
21, 7, 44.76, 0.5523, 0.5210, 2.9523, 0.3387, 0.9639
21, 8, 92.92, 0.8965, 0.9049, 1.0194, 0.9810, 0.9777
21, 9, 74.17, 0.5771, 0.8777, 1.0563, 0.9467, 0.9714
21, 10, 78.59, 0.4561, 0.8209, 1.0544, 0.9484, 0.9657
21, 11, 72.36, 0.5103, 0.8915, 1.0153, 0.9849, 0.9700
21, 12, 94.92, 0.6732, 0.8986, 1.0155, 0.9847, 0.9779
21, 13, 90.27, 0.8635, 0.8978, 1.0180, 0.9823, 0.9755
21, 14, 83.32, 0.6029, 0.9038, 1.0433, 0.9585, 0.9764
21, 15, 73.56, 0.5539, 0.7625, 1.6308, 0.6132, 0.9803
21, 16, 95.22, 0.9381, 0.8986, 1.0385, 0.9629, 0.9770
21, 17, 65.60, 0.8458, 0.7282, 1.8313, 0.5461, 0.9801
21, 18, 82.95, 0.6061, 0.9118, 1.0275, 0.9733, 0.9767
21, 19, 81.51, 0.4768, 0.8928, 1.0346, 0.9666, 0.9710
21, 20, 97.27, 0.7013, 0.8981, 1.0289, 0.9719, 0.9773
21, 21, 80.76, 0.5723, 0.8857, 1.0147, 0.9855, 0.9730
21, 22, 89.81, 0.5900, 0.8928, 1.0158, 0.9844, 0.9742
21, 23, 65.93, 0.8247, 0.9036, 1.0442, 0.9576, 0.9685
21, 24, 95.85, 0.7245, 0.8910, 1.0236, 0.9770, 0.9778
21, 25, 57.95, 0.4794, 0.7940, 1.0670, 0.9372, 0.9547
21, 26, 98.89, 0.6745, 0.8971, 1.0240, 0.9766, 0.9790
21, 27, 64.53, 0.5077, 0.8782, 1.0131, 0.9871, 0.9652
21, 28, 89.50, 0.5294, 0.8910, 1.0271, 0.9737, 0.9735
21, 29, 53.64, 0.5284, 0.7234, 1.7142, 0.5834, 0.9746
21, 30, 73.48, 0.5323, 0.8974, 1.0171, 0.9832, 0.9751
21, 31, 91.95, 0.5655, 0.9034, 1.0176, 0.9827, 0.9758
21, 32, 88.71, 0.6171, 0.8966, 1.0313, 0.9696, 0.9754
21, 33, 93.10, 0.5719, 0.8787, 1.0104, 0.9897, 0.9737
